LITH_ID,WELLINFOID,LOCAL_ID1,LOCAL_ID2,LOCAL_ID3,X_CATEALEALBERS_m,Y_CATEALEALBERS_m,GROUND_SURFACE_ELEVATION_m,LITH_TOP_DEPTH_m,LITH_BOT_DEPTH_m,LITH_TRANSCRIPTION,RAW_DESCRIPTION,LITH_MAJOR1,LITH_MAJOR2,LITH_MINOR1,LITH_MINOR2,TEXTURE,TEXTURE_REFINED,USCS_SYMBOL,USCS_DESCRIPTION,COLOR,NOTES,DATA_SOURCE,DESCRIPTOR,QAQC,GROUND_SURFACE_ELEVATION_ft,LITH_TOP_DEPTH_ft,LITH_BOT_DEPTH_ft
28286,2038_sa7,,,,-175999.1035,203855.3343,50.145696,21.9456,22.86,Gravel,0,gravel,,,,coarse,coarse,,,,,Local Agencies,,,164.52000526464,72.00000230399999,75.0000024
28287,2038_sa7,,,,-175999.1035,203855.3343,50.145696,22.86,24.9936,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,164.52000526464,75.0000024,82.000002624
28288,2038_sa7,,,,-175999.1035,203855.3343,50.145696,24.9936,27.432,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,164.52000526464,82.000002624,90.00000288
28289,2038_sa7,,,,-175999.1035,203855.3343,50.145696,27.432,30.48,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,164.52000526464,90.00000288,100.0000032
28290,2038_sa7,,,,-175999.1035,203855.3343,50.145696,30.48,32.004,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,164.52000526464,100.0000032,105.00000336
28291,2038_sa7,,,,-175999.1035,203855.3343,50.145696,32.004,33.528,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,164.52000526464,105.00000336,110.00000351999999
31389,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,0.0,1.8288,Top Soil,0,soil,,,,soil,soil,,,,,Local Agencies,,,65.87000210784001,0.0,6.000000192
31390,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,1.8288,7.62,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,65.87000210784001,6.000000192,25.0000008
31391,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,7.62,9.4488,Gravel,0,gravel,,,,coarse,coarse,,,,,Local Agencies,,,65.87000210784001,25.0000008,31.000000992
31392,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,9.4488,30.48,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,65.87000210784001,31.000000992,100.0000032
31393,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,30.48,49.0728,Blue Clay,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,65.87000210784001,100.0000032,161.000005152
31394,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,49.0728,53.9496,Loose Gravel,0,gravel,,,,coarse,coarse,,,,Loose,Local Agencies,,,65.87000210784001,161.000005152,177.00000566399999
31395,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,53.9496,59.7408,Blue Clay,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,65.87000210784001,177.00000566399999,196.000006272
31396,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,59.7408,61.5696,Loose Gravel,0,gravel,,,,coarse,coarse,,,,Loose,Local Agencies,,,65.87000210784001,196.000006272,202.000006464
31397,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,61.5696,67.056,Blue Clay,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,65.87000210784001,202.000006464,220.00000703999999
31398,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,67.056,68.8848,Loose Gravel,0,gravel,,,,coarse,coarse,,,,Loose,Local Agencies,,,65.87000210784001,220.00000703999999,226.000007232
31399,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,68.8848,73.152,Blue Clay,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,65.87000210784001,226.000007232,240.00000768
31400,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,73.152,74.676,Gravelly Clay,0,clay,gravel,,,fine,fine with coarse,,,,,Local Agencies,,,65.87000210784001,240.00000768,245.00000784
31401,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,74.676,82.296,Blue Clay,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,65.87000210784001,245.00000784,270.00000864000003
31402,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,82.296,82.9056,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,65.87000210784001,270.00000864000003,272.00000870400004
31403,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,82.9056,84.4296,Blue Clay,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,65.87000210784001,272.00000870400004,277.000008864
31404,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,84.4296,88.392,Hard Sandy Clay,0,clay,sand,,,fine,fine with coarse,,,,Hard,Local Agencies,,,65.87000210784001,277.000008864,290.00000928
31405,2270_sa7,,2833,,-172033.0128,140842.9687,20.077176,88.392,117.6528,Blue Clay,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,65.87000210784001,290.00000928,386.000012352
35314,2560_sa7,,,,-169259.3628,192119.7441,43.001184,0.0,3.3528,Top Soil,0,soil,,,,soil,soil,,,,,Local Agencies,,,141.08000451456002,0.0,11.000000351999999
35315,2560_sa7,,,,-169259.3628,192119.7441,43.001184,3.3528,9.4488,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,11.000000351999999,31.000000992
35316,2560_sa7,,,,-169259.3628,192119.7441,43.001184,9.4488,11.2776,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,31.000000992,37.000001184
35317,2560_sa7,,,,-169259.3628,192119.7441,43.001184,11.2776,12.8016,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,37.000001184,42.000001344000005
35318,2560_sa7,,,,-169259.3628,192119.7441,43.001184,12.8016,14.9352,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,42.000001344000005,49.000001568
35319,2560_sa7,,,,-169259.3628,192119.7441,43.001184,14.9352,18.8976,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,49.000001568,62.000001984
35320,2560_sa7,,,,-169259.3628,192119.7441,43.001184,18.8976,20.7264,Sand,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,62.000001984,68.00000217600001
35321,2560_sa7,,,,-169259.3628,192119.7441,43.001184,20.7264,24.384,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,68.00000217600001,80.00000256
35322,2560_sa7,,,,-169259.3628,192119.7441,43.001184,24.384,31.0896,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,80.00000256,102.000003264
35323,2560_sa7,,,,-169259.3628,192119.7441,43.001184,31.0896,33.8328,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,102.000003264,111.000003552
35324,2560_sa7,,,,-169259.3628,192119.7441,43.001184,33.8328,38.4048,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,111.000003552,126.000004032
35325,2560_sa7,,,,-169259.3628,192119.7441,43.001184,38.4048,51.816,Sandy Gravel,0,gravel,sand,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,126.000004032,170.00000544
35326,2560_sa7,,,,-169259.3628,192119.7441,43.001184,51.816,60.0456,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,170.00000544,197.000006304
35327,2560_sa7,,,,-169259.3628,192119.7441,43.001184,60.0456,63.0936,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,197.000006304,207.000006624
35328,2560_sa7,,,,-169259.3628,192119.7441,43.001184,63.0936,65.8368,Sand,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,207.000006624,216.00000691199998
35329,2560_sa7,,,,-169259.3628,192119.7441,43.001184,65.8368,67.056,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,216.00000691199998,220.00000703999999
35330,2560_sa7,,,,-169259.3628,192119.7441,43.001184,67.056,70.4088,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,220.00000703999999,231.000007392
35331,2560_sa7,,,,-169259.3628,192119.7441,43.001184,70.4088,71.628,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,231.000007392,235.00000752
35332,2560_sa7,,,,-169259.3628,192119.7441,43.001184,71.628,77.4192,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,235.00000752,254.00000812800002
35333,2560_sa7,,,,-169259.3628,192119.7441,43.001184,77.4192,80.4672,Sandy Shale,0,rock - sedimentary,sand,,,rock,rock,,,,,Local Agencies,,,141.08000451456002,254.00000812800002,264.000008448
35334,2560_sa7,,,,-169259.3628,192119.7441,43.001184,80.4672,83.2104,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,264.000008448,273.00000873600004
35335,2560_sa7,,,,-169259.3628,192119.7441,43.001184,83.2104,83.82,Sandy Shale,0,rock - sedimentary,sand,,,rock,rock,,,,,Local Agencies,,,141.08000451456002,273.00000873600004,275.0000088
35336,2560_sa7,,,,-169259.3628,192119.7441,43.001184,83.82,84.1248,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,275.0000088,276.000008832
35337,2560_sa7,,,,-169259.3628,192119.7441,43.001184,84.1248,86.5632,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,276.000008832,284.00000908799996
35338,2560_sa7,,,,-169259.3628,192119.7441,43.001184,86.5632,88.0872,Shale,0,rock - sedimentary,,,,rock,rock,,,,,Local Agencies,,,141.08000451456002,284.00000908799996,289.00000924799997
35339,2560_sa7,,,,-169259.3628,192119.7441,43.001184,88.0872,92.964,Clayey Shale,0,rock - sedimentary,clay,,,rock,rock,,,,,Local Agencies,,,141.08000451456002,289.00000924799997,305.00000976
35340,2560_sa7,,,,-169259.3628,192119.7441,43.001184,92.964,124.6632,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,305.00000976,409.000013088
35341,2560_sa7,,,,-169259.3628,192119.7441,43.001184,124.6632,125.2728,Shale,0,rock - sedimentary,,,,rock,rock,,,,,Local Agencies,,,141.08000451456002,409.000013088,411.000013152
35342,2560_sa7,,,,-169259.3628,192119.7441,43.001184,125.2728,127.1016,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,411.000013152,417.000013344
35343,2560_sa7,,,,-169259.3628,192119.7441,43.001184,127.1016,140.5128,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,417.000013344,461.00001475199997
35344,2560_sa7,,,,-169259.3628,192119.7441,43.001184,140.5128,145.6944,Shale,0,rock - sedimentary,,,,rock,rock,,,,,Local Agencies,,,141.08000451456002,461.00001475199997,478.000015296
35345,2560_sa7,,,,-169259.3628,192119.7441,43.001184,145.6944,158.1912,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,478.000015296,519.000016608
35346,2560_sa7,,,,-169259.3628,192119.7441,43.001184,158.1912,161.8488,Shale,0,rock - sedimentary,,,,rock,rock,,,,,Local Agencies,,,141.08000451456002,519.000016608,531.000016992
35347,2560_sa7,,,,-169259.3628,192119.7441,43.001184,161.8488,166.7256,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,531.000016992,547.000017504
35348,2560_sa7,,,,-169259.3628,192119.7441,43.001184,166.7256,173.1264,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,141.08000451456002,547.000017504,568.0000181759999
35349,2560_sa7,,,,-169259.3628,192119.7441,43.001184,173.1264,175.26,Sand,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,141.08000451456002,568.0000181759999,575.0000183999999
38369,2792_sa7,,,,-165909.1471,127833.1654,15.68196,0.0,0.6096,Top Soil,0,soil,,,,soil,soil,,,,,Local Agencies,,,51.4500016464,0.0,2.000000064
38370,2792_sa7,,,,-165909.1471,127833.1654,15.68196,0.6096,5.4864,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,51.4500016464,2.000000064,18.000000575999998
38371,2792_sa7,,,,-165909.1471,127833.1654,15.68196,5.4864,10.0584,Silt,0,silt,,,,fine,fine,,,,,Local Agencies,,,51.4500016464,18.000000575999998,33.000001056
38372,2792_sa7,,,,-165909.1471,127833.1654,15.68196,10.0584,12.192,Sandy Silt,0,silt,sand,,,fine,fine with coarse,,,,,Local Agencies,,,51.4500016464,33.000001056,40.00000128
38373,2792_sa7,,,,-165909.1471,127833.1654,15.68196,12.192,22.2504,Sand,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,51.4500016464,40.00000128,73.000002336
38374,2792_sa7,,,,-165909.1471,127833.1654,15.68196,22.2504,25.6032,Sandy Clay,0,clay,sand,,,fine,fine with coarse,,,,,Local Agencies,,,51.4500016464,73.000002336,84.00000268800001
38375,2792_sa7,,,,-165909.1471,127833.1654,15.68196,25.6032,27.432,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,51.4500016464,84.00000268800001,90.00000288
38376,2792_sa7,,,,-165909.1471,127833.1654,15.68196,27.432,32.004,Sandy Shale,0,rock - sedimentary,sand,,,rock,rock,,,,,Local Agencies,,,51.4500016464,90.00000288,105.00000336
38377,2792_sa7,,,,-165909.1471,127833.1654,15.68196,32.004,35.6616,Sand,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,51.4500016464,105.00000336,117.000003744
38378,2792_sa7,,,,-165909.1471,127833.1654,15.68196,35.6616,39.0144,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,51.4500016464,117.000003744,128.000004096
38379,2792_sa7,,,,-165909.1471,127833.1654,15.68196,39.0144,42.672,Sandy Shale,0,rock - sedimentary,sand,,,rock,rock,,,,,Local Agencies,,,51.4500016464,128.000004096,140.00000448
38380,2792_sa7,,,,-165909.1471,127833.1654,15.68196,42.672,52.1208,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,51.4500016464,140.00000448,171.000005472
38381,2792_sa7,,,,-165909.1471,127833.1654,15.68196,52.1208,52.7304,Clay,0,clay,,,,fine,fine,,,,,Local Agencies,,,51.4500016464,171.000005472,173.000005536
38980,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,0.0,2.7432,CL,0,clay,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,0.0,9.000000287999999
38982,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,2.7432,3.7338,ML,0,silt,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,9.000000287999999,12.250000392
38984,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,3.7338,5.6388,ML,0,silt,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,12.250000392,18.500000592
38986,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,5.6388,8.8392,SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,18.500000592,29.000000928
38987,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,8.8392,9.7536,SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,29.000000928,32.000001024
38989,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,9.7536,10.9728,GW,0,gravel,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,32.000001024,36.000001151999996
38990,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,10.9728,13.5636,ML,0,silt,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,36.000001151999996,44.500001424
38991,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,13.5636,14.097,SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,44.500001424,46.25000148
38992,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,14.097,15.621,CL,0,clay,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,46.25000148,51.25000164
38993,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,15.621,17.145,CL,0,clay,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,51.25000164,56.2500018
38994,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,17.145,18.4404,CL,0,clay,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,56.2500018,60.500001936000004
38995,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,18.4404,19.05,SC,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,60.500001936000004,62.500002
38996,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,19.05,19.9644,SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,62.500002,65.500002096
38997,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,19.9644,20.4216,CL,0,clay,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,65.500002096,67.000002144
38998,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,20.4216,21.1836,ML,0,silt,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,67.000002144,69.500002224
38999,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,21.1836,21.717,SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,69.500002224,71.25000227999999
39000,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,21.717,23.7744,SP-SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,71.25000227999999,78.000002496
39001,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,23.7744,24.765,SP,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,78.000002496,81.2500026
39002,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,24.765,28.0416,SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,81.2500026,92.000002944
39003,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,28.0416,28.8798,SW-SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,92.000002944,94.750003032
39004,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,28.8798,29.8704,SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,94.750003032,98.000003136
39005,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,29.8704,30.1752,SM,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,98.000003136,99.000003168
39006,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,30.1752,30.6324,SW,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,99.000003168,100.500003216
39007,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,30.6324,31.6992,GP,0,gravel,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,100.500003216,104.000003328
39008,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,31.6992,33.0708,SC,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,110.04000352127998,104.000003328,108.50000347199999
39009,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,33.0708,34.9758,CH,0,clay,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,108.50000347199999,114.75000367199999
39010,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,34.9758,35.9664,ML,0,silt,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,114.75000367199999,118.000003776
39011,2847_sa7,| WL0001_001B,,,-171962.1818,172422.9359,33.540192,35.9664,40.0812,CH,0,clay,,,,fine,fine,,,,,Local Agencies,,,110.04000352127998,118.000003776,131.500004208
41501,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,0.0,2.1336,Top soil.,0,soil,,,,soil,soil,,,,,Local Agencies,,,66.000002112,0.0,7.000000224
41502,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,2.1336,10.3632,Brown clay.,0,clay,,,,fine,fine,,,brown,,Local Agencies,,,66.000002112,7.000000224,34.000001088000005
41503,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,10.3632,12.192,Gravel.,0,gravel,,,,coarse,coarse,,,,,Local Agencies,,,66.000002112,34.000001088000005,40.00000128
41504,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,12.192,27.432,Blue clay.,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,66.000002112,40.00000128,90.00000288
41505,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,27.432,28.6512,Hard pack sand.,0,sand,,,,coarse,coarse,,,,,Local Agencies,,,66.000002112,90.00000288,94.000003008
41506,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,28.6512,35.3568,Blue clay.,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,66.000002112,94.000003008,116.000003712
41507,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,35.3568,53.34,Sand and gravel.,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,66.000002112,116.000003712,175.0000056
41508,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,53.34,57.3024,Blue clay.,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,66.000002112,175.0000056,188.000006016
41509,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,57.3024,59.436,Sand and gravel.,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,66.000002112,188.000006016,195.00000624
41510,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,59.436,91.44,Blue clay.,0,clay,,,,fine,fine,,,blue,,Local Agencies,,,66.000002112,195.00000624,300.0000096
41511,3031_sa7,| Canal Farms Dennis South Well,,,-173518.3403,142617.9926,20.1168,91.44,94.488,Coarse sand.,0,sand,,,,coarse,coarse,,,,,Local Agencies,coarse,,66.000002112,300.0000096,310.00000991999997
42166,3072_sa7,,,,-174763.6399,208368.1271,53.931312,0.0,7.3152,Top Soil,0,soil,,,,soil,soil,,,,,Local Agencies,,,176.94000566207998,0.0,24.000000768
42167,3072_sa7,,,,-174763.6399,208368.1271,53.931312,7.3152,34.7472,Gravel,0,gravel,,,,coarse,coarse,,,,,Local Agencies,,,176.94000566207998,24.000000768,114.000003648
42168,3072_sa7,,,,-174763.6399,208368.1271,53.931312,34.7472,86.868,Hard Pan,0,clay,,,,fine,fine,,,,,Local Agencies,,,176.94000566207998,114.000003648,285.00000911999996
42169,3072_sa7,,,,-174763.6399,208368.1271,53.931312,86.868,92.964,Gravelly Sand,0,sand,gravel,,,coarse,coarse,,,,,Local Agencies,,,176.94000566207998,285.00000911999996,305.00000976
